Store,Date,Temperature
12,2012-12-28,43.35
12,2013-01-04,38.8
12,2013-01-11,44.59
12,2013-01-18,36.49
12,2013-01-25,49.21
12,2013-02-01,49.54
12,2013-02-08,54.96
12,2013-02-15,47.12
12,2013-02-22,49.57
12,2013-03-01,48.08
12,2013-03-08,60.4
12,2013-03-15,61.7
12,2013-03-22,68.75
12,2013-03-29,62.86
12,2013-04-05,69.47
12,2013-04-12,65.6
12,2013-04-19,64.35
12,2013-04-26,70.74
12,2013-05-03,76.84
12,2013-05-10,70.18
12,2013-05-17,83.43
12,2013-05-24,77.87
12,2013-05-31,81.08
12,2013-06-07,89.89
12,2013-06-14,92.14
12,2013-06-21,87.28
12,2013-06-28,89.94
12,2013-07-05,101.95
12,2013-07-12,92.61
12,2013-07-19,93.75
12,2013-07-26,90.27
13,2010-02-05,31.53
13,2010-02-12,33.16
13,2010-02-19,35.7
13,2010-02-26,29.98
13,2010-03-05,40.65
13,2010-03-12,37.62
13,2010-03-19,42.49
13,2010-03-26,41.48
13,2010-04-02,42.15
13,2010-04-09,38.97
13,2010-04-16,50.39
13,2010-04-23,55.66
13,2010-04-30,48.33
13,2010-05-07,44.42
13,2010-05-14,50.15
13,2010-05-21,57.71
13,2010-05-28,53.11
13,2010-06-04,59.85
13,2010-06-11,65.24
13,2010-06-18,58.41
13,2010-06-25,71.83
13,2010-07-02,78.82
13,2010-07-09,71.33
13,2010-07-16,77.79
13,2010-07-23,82.27
13,2010-07-30,78.94
13,2010-08-06,81.24
13,2010-08-13,74.93
13,2010-08-20,76.34
13,2010-08-27,75.31
13,2010-09-03,65.71
13,2010-09-10,65.74
13,2010-09-17,66.84
13,2010-09-24,68.22
13,2010-10-01,68.74
13,2010-10-08,63.03
13,2010-10-15,54.12
13,2010-10-22,56.89
13,2010-10-29,45.12
13,2010-11-05,49.96
13,2010-11-12,42.55
13,2010-11-19,42
13,2010-11-26,28.22
13,2010-12-03,25.8
13,2010-12-10,36.78
13,2010-12-17,35.21
13,2010-12-24,34.9
13,2010-12-31,26.79
13,2011-01-07,16.94
13,2011-01-14,20.6
13,2011-01-21,34.8
13,2011-01-28,31.64
13,2011-02-04,23.35
13,2011-02-11,30.83
13,2011-02-18,40.85
13,2011-02-25,33.17
13,2011-03-04,34.23
13,2011-03-11,41.28
13,2011-03-18,44.69
13,2011-03-25,42.38
13,2011-04-01,42.49
13,2011-04-08,42.75
13,2011-04-15,41.72
13,2011-04-22,47.55
13,2011-04-29,43.85
13,2011-05-06,47.75
13,2011-05-13,52.4
13,2011-05-20,52.12
13,2011-05-27,54.62
13,2011-06-03,52.76
13,2011-06-10,61.39
13,2011-06-17,63.35
13,2011-06-24,66.38
13,2011-07-01,74.29
13,2011-07-08,77.3
13,2011-07-15,75.59
13,2011-07-22,78.5
13,2011-07-29,77.62
13,2011-08-05,75.56
13,2011-08-12,75.95
13,2011-08-19,76.68
13,2011-08-26,81.53
13,2011-09-02,77
13,2011-09-09,70.19
13,2011-09-16,67.54
13,2011-09-23,63.6
13,2011-09-30,68.28
13,2011-10-07,60.62
13,2011-10-14,51.74
13,2011-10-21,54.66
13,2011-10-28,47.41
13,2011-11-04,43.51
13,2011-11-11,33.8
13,2011-11-18,40.65
13,2011-11-25,38.89
13,2011-12-02,33.94
13,2011-12-09,24.82
13,2011-12-16,27.85
13,2011-12-23,24.76
13,2011-12-30,31.53
13,2012-01-06,33.8
13,2012-01-13,25.61
13,2012-01-20,32.71
13,2012-01-27,34.32
13,2012-02-03,31.39
13,2012-02-10,33.73
13,2012-02-17,36.57
13,2012-02-24,35.38
13,2012-03-02,32.36
13,2012-03-09,38.24
13,2012-03-16,52.5
13,2012-03-23,47.83
13,2012-03-30,53.2
13,2012-04-06,48.85
13,2012-04-13,51.7
13,2012-04-20,50.24
13,2012-04-27,64.8
13,2012-05-04,54.41
13,2012-05-11,56.47
13,2012-05-18,65.17
13,2012-05-25,62.39
13,2012-06-01,61.11
13,2012-06-08,68.4
13,2012-06-15,65.97
13,2012-06-22,72.89
13,2012-06-29,82
13,2012-07-06,79.23
13,2012-07-13,83.68
13,2012-07-20,75.69
13,2012-07-27,80.42
13,2012-08-03,81.99
13,2012-08-10,81.69
13,2012-08-17,79.4
13,2012-08-24,77.37
13,2012-08-31,79.18
13,2012-09-07,70.65
13,2012-09-14,68.55
13,2012-09-21,67.96
13,2012-09-28,64.8
13,2012-10-05,61.79
13,2012-10-12,55.1
13,2012-10-19,52.06
13,2012-10-26,46.97
13,2012-11-02,52.55
13,2012-11-09,50.48
13,2012-11-16,33.3
13,2012-11-23,46.21
13,2012-11-30,41.64
13,2012-12-07,43.67
13,2012-12-14,35.62
13,2012-12-21,29.9
13,2012-12-28,30.07
13,2013-01-04,13.43
13,2013-01-11,20
13,2013-01-18,11.44
13,2013-01-25,14.75
13,2013-02-01,30.44
13,2013-02-08,26.11
13,2013-02-15,27.12
13,2013-02-22,29.97
13,2013-03-01,26.97
13,2013-03-08,37.63
13,2013-03-15,46.72
13,2013-03-22,42.94
13,2013-03-29,41.71
13,2013-04-05,53.84
13,2013-04-12,45.29
13,2013-04-19,41.07
13,2013-04-26,48.17
13,2013-05-03,54.51
13,2013-05-10,59.55
13,2013-05-17,70.01
13,2013-05-24,57.25
13,2013-05-31,60.51
13,2013-06-07,67.49
13,2013-06-14,76.41
13,2013-06-21,70.49
13,2013-06-28,75.24
13,2013-07-05,85.58
13,2013-07-12,78.93
13,2013-07-19,80.81
13,2013-07-26,83.62
14,2010-02-05,27.31
14,2010-02-12,27.73
14,2010-02-19,31.27
14,2010-02-26,34.89
14,2010-03-05,37.13
14,2010-03-12,45.8
14,2010-03-19,48.79
14,2010-03-26,54.36
14,2010-04-02,47.74
14,2010-04-09,65.45
14,2010-04-16,54.28
14,2010-04-23,53.47
14,2010-04-30,53.15
14,2010-05-07,70.75
14,2010-05-14,54.26
14,2010-05-21,62.62
14,2010-05-28,69.27
14,2010-06-04,75.93
14,2010-06-11,69.71
14,2010-06-18,72.62
14,2010-06-25,79.32
14,2010-07-02,76.61
14,2010-07-09,82.45
14,2010-07-16,77.84
14,2010-07-23,81.46
14,2010-07-30,79.78
14,2010-08-06,77.17
14,2010-08-13,78.44
14,2010-08-20,76.01
14,2010-08-27,71.36
14,2010-09-03,78.37
14,2010-09-10,70.87
14,2010-09-17,66.55
14,2010-09-24,68.59
14,2010-10-01,70.58
14,2010-10-08,56.49
14,2010-10-15,58.61
14,2010-10-22,53.15
14,2010-10-29,61.3
14,2010-11-05,45.65
14,2010-11-12,46.14
14,2010-11-19,50.02
14,2010-11-26,46.15
14,2010-12-03,40.93
14,2010-12-10,30.54
14,2010-12-17,30.51
14,2010-12-24,30.59
14,2010-12-31,29.67
14,2011-01-07,34.32
14,2011-01-14,24.78
14,2011-01-21,30.55
14,2011-01-28,24.05
14,2011-02-04,28.73
14,2011-02-11,30.3
14,2011-02-18,40.7
14,2011-02-25,35.78
14,2011-03-04,38.65
14,2011-03-11,45.01
14,2011-03-18,46.66
14,2011-03-25,41.76
14,2011-04-01,37.27
14,2011-04-08,48.71
14,2011-04-15,53.69
14,2011-04-22,53.04
14,2011-04-29,66.18
14,2011-05-06,58.21
14,2011-05-13,60.38
14,2011-05-20,62.28
14,2011-05-27,69.7
14,2011-06-03,76.38
14,2011-06-10,73.88
14,2011-06-17,69.32
14,2011-06-24,74.85
14,2011-07-01,74.04
14,2011-07-08,77.49
14,2011-07-15,78.47
14,2011-07-22,82.33
14,2011-07-29,81.31
14,2011-08-05,78.22
14,2011-08-12,77
14,2011-08-19,72.98
14,2011-08-26,72.55
14,2011-09-02,70.63
14,2011-09-09,71.48
14,2011-09-16,69.17
14,2011-09-23,63.75
14,2011-09-30,70.66
14,2011-10-07,55.82
14,2011-10-14,63.82
14,2011-10-21,59.6
14,2011-10-28,51.78
14,2011-11-04,43.92
14,2011-11-11,47.65
14,2011-11-18,51.34
14,2011-11-25,48.71
14,2011-12-02,50.19
14,2011-12-09,46.57
14,2011-12-16,39.93
14,2011-12-23,42.27
14,2011-12-30,37.79
14,2012-01-06,35.88
14,2012-01-13,41.18
14,2012-01-20,31.85
14,2012-01-27,37.93
14,2012-02-03,42.96
14,2012-02-10,37
14,2012-02-17,36.85
14,2012-02-24,42.86
14,2012-03-02,41.55
14,2012-03-09,45.52
14,2012-03-16,50.56
14,2012-03-23,59.45
14,2012-03-30,50.04
14,2012-04-06,49.73
14,2012-04-13,51.83
14,2012-04-20,63.13
14,2012-04-27,53.2
14,2012-05-04,55.21
14,2012-05-11,61.24
14,2012-05-18,66.3
14,2012-05-25,67.21
14,2012-06-01,74.48
14,2012-06-08,64.3
14,2012-06-15,71.93
14,2012-06-22,74.22
14,2012-06-29,75.22
14,2012-07-06,82.99
14,2012-07-13,79.97
14,2012-07-20,78.89
14,2012-07-27,77.2
14,2012-08-03,76.58
14,2012-08-10,78.65
14,2012-08-17,75.71
14,2012-08-24,72.62
14,2012-08-31,75.09
14,2012-09-07,75.7
14,2012-09-14,67.87
14,2012-09-21,65.32
14,2012-09-28,64.88
14,2012-10-05,64.89
14,2012-10-12,54.47
14,2012-10-19,56.47
14,2012-10-26,58.85
14,2012-11-02,52.45
14,2012-11-09,41.2
14,2012-11-16,45.61
14,2012-11-23,43.08
14,2012-11-30,37.43
14,2012-12-07,45.53
14,2012-12-14,43.55
14,2012-12-21,43.54
14,2012-12-28,35.96
14,2013-01-04,32.87
14,2013-01-11,38.78
14,2013-01-18,41.45
14,2013-01-25,26.49
14,2013-02-01,34.92
14,2013-02-08,28.99
14,2013-02-15,35.87
14,2013-02-22,31.48
14,2013-03-01,39.72
14,2013-03-08,36.13
14,2013-03-15,42.81
14,2013-03-22,36.55
14,2013-03-29,40.68
14,2013-04-05,43.94
14,2013-04-12,57.39
14,2013-04-19,56.27
14,2013-04-26,50.64
14,2013-05-03,56.07
14,2013-05-10,58.86
14,2013-05-17,60.59
14,2013-05-24,67.11
14,2013-05-31,65.88
14,2013-06-07,70.71
14,2013-06-14,70.01
14,2013-06-21,70.13
14,2013-06-28,76.05
14,2013-07-05,77.5
14,2013-07-12,79.37
14,2013-07-19,82.84
14,2013-07-26,76.06
15,2010-02-05,19.83
15,2010-02-12,22
15,2010-02-19,27.54
15,2010-02-26,29.87
15,2010-03-05,31.79
15,2010-03-12,41.39
15,2010-03-19,44.69
15,2010-03-26,39.53
15,2010-04-02,45.27
15,2010-04-09,57.77
15,2010-04-16,49.63
15,2010-04-23,46.54
15,2010-04-30,49.09
15,2010-05-07,63.16
15,2010-05-14,47.13
15,2010-05-21,59.09
15,2010-05-28,70.61
15,2010-06-04,69.99
15,2010-06-11,61.04
15,2010-06-18,65.83
15,2010-06-25,72.79
15,2010-07-02,66.13
15,2010-07-09,77.33
15,2010-07-16,72.83
15,2010-07-23,73.2
15,2010-07-30,72.04
15,2010-08-06,72.7
15,2010-08-13,72.17
15,2010-08-20,71.1
15,2010-08-27,65.07
15,2010-09-03,73.17
15,2010-09-10,62.36
15,2010-09-17,57.94
15,2010-09-24,62.53
15,2010-10-01,59.69
15,2010-10-08,52.19
15,2010-10-15,49.96
15,2010-10-22,47.1
15,2010-10-29,55.09
15,2010-11-05,40.29
15,2010-11-12,39.63
15,2010-11-19,44.1
15,2010-11-26,40.71
15,2010-12-03,36
15,2010-12-10,23.97
15,2010-12-17,25.3
15,2010-12-24,25.07
15,2010-12-31,26.54
15,2011-01-07,30.53
15,2011-01-14,19.53
15,2011-01-21,21.84
15,2011-01-28,19.61
15,2011-02-04,20.69
15,2011-02-11,21.64
15,2011-02-18,33.06
15,2011-02-25,20.87
15,2011-03-04,28.16
15,2011-03-11,34.27
15,2011-03-18,40.23
15,2011-03-25,32.63
15,2011-04-01,30.34
15,2011-04-08,40.94
15,2011-04-15,48.63
15,2011-04-22,41.37
15,2011-04-29,55.46
15,2011-05-06,49.87
15,2011-05-13,57.07
15,2011-05-20,57.19
15,2011-05-27,65.87
15,2011-06-03,69.8
15,2011-06-10,69.86
15,2011-06-17,63.9
15,2011-06-24,69.96
15,2011-07-01,67.43
15,2011-07-08,73.47
15,2011-07-15,73.34
15,2011-07-22,79.97
15,2011-07-29,74.67
15,2011-08-05,73.63
15,2011-08-12,70.63
15,2011-08-19,70.41
15,2011-08-26,69.19
15,2011-09-02,67.63
15,2011-09-09,67.59
15,2011-09-16,62.1
15,2011-09-23,59
15,2011-09-30,64.87
15,2011-10-07,51.24
15,2011-10-14,61.3
15,2011-10-21,51.67
15,2011-10-28,45.54
15,2011-11-04,43.39
15,2011-11-11,47.13
15,2011-11-18,46.53
15,2011-11-25,41.1
15,2011-12-02,45.67
15,2011-12-09,38.53
15,2011-12-16,35.49
15,2011-12-23,34.93
15,2011-12-30,31.44
15,2012-01-06,30.24
15,2012-01-13,36.26
15,2012-01-20,21.39
15,2012-01-27,30.87
15,2012-02-03,35.3
15,2012-02-10,31.91
15,2012-02-17,30.26
15,2012-02-24,33.18
15,2012-03-02,33.24
15,2012-03-09,36.97
15,2012-03-16,47.42
15,2012-03-23,58.92
15,2012-03-30,42.65
15,2012-04-06,40.01
15,2012-04-13,43.52
15,2012-04-20,54.47
15,2012-04-27,41.57
15,2012-05-04,51.04
15,2012-05-11,54.23
15,2012-05-18,58.84
15,2012-05-25,67.97
15,2012-06-01,67.61
15,2012-06-08,59.35
15,2012-06-15,67.7
15,2012-06-22,74.28
15,2012-06-29,68.91
15,2012-07-06,74.64
15,2012-07-13,72.62
15,2012-07-20,75.31
15,2012-07-27,73.9
15,2012-08-03,73.13
15,2012-08-10,73.99
15,2012-08-17,70.29
15,2012-08-24,66.98
15,2012-08-31,71.42
15,2012-09-07,71.61
15,2012-09-14,65.44
15,2012-09-21,60.34
15,2012-09-28,57.13
15,2012-10-05,59.57
15,2012-10-12,49.12
15,2012-10-19,52.89
15,2012-10-26,55.75
15,2012-11-02,47.36
15,2012-11-09,36.32
15,2012-11-16,44.4
15,2012-11-23,39.82
15,2012-11-30,34.04
15,2012-12-07,40.95
15,2012-12-14,37.66
15,2012-12-21,38.6
15,2012-12-28,28.16
15,2013-01-04,23.76
15,2013-01-11,33.36
15,2013-01-18,35.19
15,2013-01-25,18.82
15,2013-02-01,29.71
15,2013-02-08,21.64
15,2013-02-15,30.02
15,2013-02-22,23.11
15,2013-03-01,33.45
15,2013-03-08,28.46
15,2013-03-15,37.38
15,2013-03-22,27.38
15,2013-03-29,35.7
15,2013-04-05,36.51
15,2013-04-12,42.94
15,2013-04-19,50.36
15,2013-04-26,46.56
15,2013-05-03,58.11
15,2013-05-10,60.82
15,2013-05-17,51.69
15,2013-05-24,62.86
15,2013-05-31,60.73
15,2013-06-07,62.21
15,2013-06-14,61.31
15,2013-06-21,62.53
15,2013-06-28,73.7
15,2013-07-05,70.26
15,2013-07-12,73.9
15,2013-07-19,78.04
15,2013-07-26,68.77
16,2010-02-05,19.79
16,2010-02-12,20.87
16,2010-02-19,21.13
16,2010-02-26,18.12
16,2010-03-05,27.92
16,2010-03-12,28.64
16,2010-03-19,33.45
16,2010-03-26,29.88
16,2010-04-02,36.19
16,2010-04-09,34.21
16,2010-04-16,45.69
16,2010-04-23,44.9
16,2010-04-30,37.75
16,2010-05-07,37.43
16,2010-05-14,41.26
16,2010-05-21,47.34
16,2010-05-28,52.08
16,2010-06-04,53.76
16,2010-06-11,62.63
16,2010-06-18,52.4
16,2010-06-25,62.37
16,2010-07-02,64.44
16,2010-07-09,61.79
16,2010-07-16,67.68
16,2010-07-23,70.67
16,2010-07-30,70.71
16,2010-08-06,67.42
16,2010-08-13,63.91
16,2010-08-20,63.59
16,2010-08-27,65.66
16,2010-09-03,58.02
16,2010-09-10,57.24
16,2010-09-17,56.55
16,2010-09-24,58.19
16,2010-10-01,59.39
16,2010-10-08,54.29
16,2010-10-15,45
16,2010-10-22,45.85
16,2010-10-29,35.76
16,2010-11-05,39.94
16,2010-11-12,34.04
16,2010-11-19,27.26
16,2010-11-26,23.46
16,2010-12-03,23.68
16,2010-12-10,32.02
16,2010-12-17,26.01
16,2010-12-24,32.46
16,2010-12-31,19.66
16,2011-01-07,12.39
16,2011-01-14,17.46
16,2011-01-21,28.6
16,2011-01-28,20.8
16,2011-02-04,13.64
16,2011-02-11,15.02
16,2011-02-18,27.18
16,2011-02-25,26.15
16,2011-03-04,31.77
16,2011-03-11,29.36
16,2011-03-18,36.5
16,2011-03-25,32.61
16,2011-04-01,35.75
16,2011-04-08,38.04
16,2011-04-15,34.59
16,2011-04-22,40.74
16,2011-04-29,37.77
16,2011-05-06,38.64
16,2011-05-13,43.29
16,2011-05-20,43.95
16,2011-05-27,45.17
16,2011-06-03,54.08
16,2011-06-10,55.78
16,2011-06-17,58.34
16,2011-06-24,54.36
16,2011-07-01,63.59
16,2011-07-08,65
16,2011-07-15,65.16
16,2011-07-22,65.36
16,2011-07-29,66.84
16,2011-08-05,63.96
16,2011-08-12,67.09
16,2011-08-19,68.83
16,2011-08-26,67.51
16,2011-09-02,63.44
16,2011-09-09,56.99
16,2011-09-16,53.68
16,2011-09-23,50.39
16,2011-09-30,57.61
16,2011-10-07,48.91
16,2011-10-14,39.97
16,2011-10-21,46.99
16,2011-10-28,41.97
16,2011-11-04,33.43
16,2011-11-11,29.56
16,2011-11-18,31.73
16,2011-11-25,31.39
16,2011-12-02,27.83
16,2011-12-09,14.44
16,2011-12-16,22.5
16,2011-12-23,20.79
16,2011-12-30,23.91
16,2012-01-06,26.49
16,2012-01-13,19.55
16,2012-01-20,29.3
16,2012-01-27,28.17
16,2012-02-03,25.53
16,2012-02-10,23.69
16,2012-02-17,31.19
16,2012-02-24,26.21
16,2012-03-02,23.4
16,2012-03-09,28.16
16,2012-03-16,38.02
16,2012-03-23,38.7
16,2012-03-30,48.29
16,2012-04-06,48.93
16,2012-04-13,45.83
16,2012-04-20,43.61
16,2012-04-27,59.69
16,2012-05-04,51.34
16,2012-05-11,53.57
16,2012-05-18,56.74
16,2012-05-25,57.36
16,2012-06-01,58.97
16,2012-06-08,65.43
16,2012-06-15,65.36
16,2012-06-22,70.41
16,2012-06-29,77.31
16,2012-07-06,70.49
16,2012-07-13,70.29
16,2012-07-20,68.43
16,2012-07-27,69
16,2012-08-03,68.59
16,2012-08-10,70.24
16,2012-08-17,62.07
16,2012-08-24,61.44
16,2012-08-31,64.19
16,2012-09-07,60.09
16,2012-09-14,56.69
16,2012-09-21,56.48
16,2012-09-28,51.4
16,2012-10-05,50.46
16,2012-10-12,43.26
16,2012-10-19,40.59
16,2012-10-26,40.99
16,2012-11-02,38.2
16,2012-11-09,39.39
16,2012-11-16,27.95
16,2012-11-23,35.03
16,2012-11-30,31.56
16,2012-12-07,34.12
16,2012-12-14,24.66
16,2012-12-21,21.6
16,2012-12-28,17.93
16,2013-01-04,8.55
16,2013-01-11,17.64
16,2013-01-18,8.82
16,2013-01-25,21.62
16,2013-02-01,28.1
16,2013-02-08,25.41
16,2013-02-15,20.49
16,2013-02-22,23.43
16,2013-03-01,18.86
16,2013-03-08,32.51
16,2013-03-15,33.08
16,2013-03-22,31.55
16,2013-03-29,31.64
16,2013-04-05,40.15
16,2013-04-12,32.66
16,2013-04-19,30.36
16,2013-04-26,35.39
16,2013-05-03,41.41
16,2013-05-10,42.61
16,2013-05-17,53.14
16,2013-05-24,47.96
16,2013-05-31,50.66
16,2013-06-07,54.47
16,2013-06-14,63.54
16,2013-06-21,61.31
16,2013-06-28,64.39
16,2013-07-05,65.69
16,2013-07-12,67.61
16,2013-07-19,65.55
16,2013-07-26,67.29
17,2010-02-05,23.11
17,2010-02-12,18.36
17,2010-02-19,25.06
17,2010-02-26,15.64
17,2010-03-05,31.58
17,2010-03-12,29.71
17,2010-03-19,33.96
17,2010-03-26,35.59
17,2010-04-02,36.94
17,2010-04-09,34.05
17,2010-04-16,45.22
17,2010-04-23,52.25
17,2010-04-30,43.82
17,2010-05-07,40.26
17,2010-05-14,47.28
17,2010-05-21,53.94
17,2010-05-28,48.19
17,2010-06-04,53.79
17,2010-06-11,57.14
17,2010-06-18,54.94
17,2010-06-25,62.64
17,2010-07-02,68.98
17,2010-07-09,62.41
17,2010-07-16,65.66
17,2010-07-23,69.66
17,2010-07-30,69.96
17,2010-08-06,70.53
17,2010-08-13,65.17
17,2010-08-20,67.04
17,2010-08-27,65.03
17,2010-09-03,57.86
17,2010-09-10,56.28
17,2010-09-17,58.53
17,2010-09-24,58.39
17,2010-10-01,60.07
17,2010-10-08,58.06
17,2010-10-15,47.35
17,2010-10-22,47.95
17,2010-10-29,39.87
17,2010-11-05,42.54
17,2010-11-12,36.32
17,2010-11-19,36.31
17,2010-11-26,19.03
17,2010-12-03,22.47
17,2010-12-10,31.64
17,2010-12-17,25.13
17,2010-12-24,26.58
17,2010-12-31,20.79
17,2011-01-07,6.23
17,2011-01-14,16.57
17,2011-01-21,26.62
17,2011-01-28,22.16
17,2011-02-04,11.29
17,2011-02-11,14.19
17,2011-02-18,26.86
17,2011-02-25,24.36
17,2011-03-04,24.21
17,2011-03-11,32.42
17,2011-03-18,34.48
17,2011-03-25,36.71
17,2011-04-01,39.38
17,2011-04-08,39.16
17,2011-04-15,39.98
17,2011-04-22,42.24
17,2011-04-29,40.14
17,2011-05-06,45.66
17,2011-05-13,49.26
17,2011-05-20,51.93
17,2011-05-27,51.04
17,2011-06-03,49.61
17,2011-06-10,54.57
17,2011-06-17,56.61
17,2011-06-24,60.99
17,2011-07-01,67.39
17,2011-07-08,70.6
17,2011-07-15,67.93
17,2011-07-22,69.82
17,2011-07-29,68.59
17,2011-08-05,65.71
17,2011-08-12,64.79
17,2011-08-19,67.59
17,2011-08-26,72.04
17,2011-09-02,69.31
17,2011-09-09,61.94
17,2011-09-16,61.48
17,2011-09-23,56.96
17,2011-09-30,61.4
17,2011-10-07,54.4
17,2011-10-14,47.69
17,2011-10-21,47.27
17,2011-10-28,41.89
17,2011-11-04,37.52
17,2011-11-11,27.61
17,2011-11-18,32.93
17,2011-11-25,32.81
17,2011-12-02,26.47
17,2011-12-09,17.56
17,2011-12-16,21.07
17,2011-12-23,18.76
17,2011-12-30,26.73
17,2012-01-06,27.64
17,2012-01-13,20.28
17,2012-01-20,27.26
17,2012-01-27,29.99
17,2012-02-03,26.26
17,2012-02-10,23.63
17,2012-02-17,30.76
17,2012-02-24,30.01
17,2012-03-02,26.28
17,2012-03-09,32.02
17,2012-03-16,43.69
17,2012-03-23,40.69
17,2012-03-30,45.29
17,2012-04-06,43.92
17,2012-04-13,46.94
17,2012-04-20,47.69
17,2012-04-27,59.11
17,2012-05-04,48.86
17,2012-05-11,49.96
17,2012-05-18,59.67
17,2012-05-25,55.69
17,2012-06-01,54.13
17,2012-06-08,60.51
17,2012-06-15,56.67
17,2012-06-22,62.9
17,2012-06-29,71.14
17,2012-07-06,68.91
17,2012-07-13,72.94
17,2012-07-20,70.59
17,2012-07-27,74.2
17,2012-08-03,72.94
17,2012-08-10,73.29
17,2012-08-17,70.98
17,2012-08-24,68.89
17,2012-08-31,68.07
17,2012-09-07,61.99
17,2012-09-14,59.64
17,2012-09-21,58.43
17,2012-09-28,57.77
17,2012-10-05,52.81
17,2012-10-12,44.82
17,2012-10-19,48.16
17,2012-10-26,39.94
17,2012-11-02,42.44
17,2012-11-09,42.61
17,2012-11-16,28.61
17,2012-11-23,39.65
17,2012-11-30,33.56
17,2012-12-07,38.92
17,2012-12-14,29.89
17,2012-12-21,23.83
17,2012-12-28,23.98
17,2013-01-04,2.45
17,2013-01-11,16.27
17,2013-01-18,0.25
17,2013-01-25,11.15
17,2013-02-01,28.23
17,2013-02-08,26.01
17,2013-02-15,23.29
17,2013-02-22,25.32
17,2013-03-01,20.33
17,2013-03-08,30.08
17,2013-03-15,35.68
17,2013-03-22,34.72
17,2013-03-29,33.64
17,2013-04-05,48.5
17,2013-04-12,41.34
17,2013-04-19,36.22
17,2013-04-26,42.46
17,2013-05-03,48.09
17,2013-05-10,54.74
17,2013-05-17,63.32
17,2013-05-24,52.33
17,2013-05-31,53.72
17,2013-06-07,59.66
17,2013-06-14,66.68
17,2013-06-21,60.76
17,2013-06-28,65.44
17,2013-07-05,75.91
17,2013-07-12,70.58
17,2013-07-19,71.65
17,2013-07-26,71.41
18,2010-02-05,21.33
18,2010-02-12,26.41
18,2010-02-19,30.91
18,2010-02-26,35.42
18,2010-03-05,37.17
18,2010-03-12,42.39
18,2010-03-19,45.42
18,2010-03-26,47.55
18,2010-04-02,45.63
18,2010-04-09,59.91
18,2010-04-16,50.26
18,2010-04-23,50.3
18,2010-04-30,51.12
18,2010-05-07,65.64
18,2010-05-14,49.9
18,2010-05-21,60.27
18,2010-05-28,69.12
18,2010-06-04,70.28
18,2010-06-11,64.08
18,2010-06-18,65.96
18,2010-06-25,74.04
18,2010-07-02,71.22
18,2010-07-09,79.75
18,2010-07-16,76.9
18,2010-07-23,75.71
18,2010-07-30,75.79
18,2010-08-06,73.67
18,2010-08-13,74.19
18,2010-08-20,71.76
18,2010-08-27,67.05
18,2010-09-03,75.42
18,2010-09-10,67.09
18,2010-09-17,60.94
18,2010-09-24,64.82
18,2010-10-01,67.76
18,2010-10-08,54.73
18,2010-10-15,52.02
18,2010-10-22,47.12
18,2010-10-29,55.85
18,2010-11-05,42.05
18,2010-11-12,43.17
18,2010-11-19,45.26
18,2010-11-26,40.81
18,2010-12-03,37.09
18,2010-12-10,25.64
18,2010-12-17,27.4
18,2010-12-24,28.16
18,2010-12-31,26.1
18,2011-01-07,30.1
18,2011-01-14,22.69
18,2011-01-21,22.55
18,2011-01-28,14.84
18,2011-02-04,20.79
18,2011-02-11,24.3
18,2011-02-18,31.59
18,2011-02-25,26.15
18,2011-03-04,28.49
18,2011-03-11,38.4
18,2011-03-18,41.12
18,2011-03-25,36.65
18,2011-04-01,35.06
18,2011-04-08,43.32
18,2011-04-15,49.91
18,2011-04-22,45.99
18,2011-04-29,58.82
18,2011-05-06,54.17
18,2011-05-13,58.48
18,2011-05-20,57.55
18,2011-05-27,64.6
18,2011-06-03,70.9
18,2011-06-10,69.49
18,2011-06-17,63.23
18,2011-06-24,67.41
18,2011-07-01,69.75
18,2011-07-08,73.12
18,2011-07-15,74.36
18,2011-07-22,78.68
18,2011-07-29,73.85
18,2011-08-05,74.58
18,2011-08-12,73.57
18,2011-08-19,69.24
18,2011-08-26,70.32
18,2011-09-02,68.23
18,2011-09-09,68.11
18,2011-09-16,66.23
18,2011-09-23,60.44
18,2011-09-30,69.01
18,2011-10-07,54.65
18,2011-10-14,60.26
18,2011-10-21,55.83
18,2011-10-28,45.61
18,2011-11-04,38.29
18,2011-11-11,45.69
18,2011-11-18,47.88
18,2011-11-25,41.97
18,2011-12-02,46.25
18,2011-12-09,42.36
18,2011-12-16,35.52
18,2011-12-23,35.78
18,2011-12-30,32.36
18,2012-01-06,31.27
18,2012-01-13,35.25
18,2012-01-20,24.2
18,2012-01-27,30.44
18,2012-02-03,37.62
18,2012-02-10,32.83
18,2012-02-17,32.87
18,2012-02-24,36.34
18,2012-03-02,33.59
18,2012-03-09,38.1
18,2012-03-16,45.84
18,2012-03-23,58.06
18,2012-03-30,45.35
18,2012-04-06,43.8
18,2012-04-13,47.75
18,2012-04-20,60.88
18,2012-04-27,50.43
18,2012-05-04,49.66
18,2012-05-11,57.44
18,2012-05-18,62.31
18,2012-05-25,65.48
18,2012-06-01,71.42
18,2012-06-08,59.1
18,2012-06-15,66.58
18,2012-06-22,70.92
18,2012-06-29,70.17
18,2012-07-06,76.08
18,2012-07-13,75.09
18,2012-07-20,77.43
18,2012-07-27,72.97
18,2012-08-03,72.67
18,2012-08-10,75.7
18,2012-08-17,73.25
18,2012-08-24,68.52
18,2012-08-31,70.09
18,2012-09-07,71.85
