Store,Date,Fuel_Price
12,2012-11-30,3.581
12,2012-12-07,3.668
12,2012-12-14,3.467
12,2012-12-21,3.393
12,2012-12-28,3.48
12,2013-01-04,3.51
12,2013-01-11,3.542
12,2013-01-18,3.545
12,2013-01-25,3.337
12,2013-02-01,3.6
12,2013-02-08,3.795
12,2013-02-15,3.924
12,2013-02-22,4.031
12,2013-03-01,4.109
12,2013-03-08,3.874
12,2013-03-15,4.104
12,2013-03-22,4.062
12,2013-03-29,4.016
12,2013-04-05,3.998
12,2013-04-12,3.981
12,2013-04-19,3.76
12,2013-04-26,3.889
12,2013-05-03,3.671
12,2013-05-10,3.689
12,2013-05-17,3.809
12,2013-05-24,3.835
12,2013-05-31,3.829
12,2013-06-07,3.789
12,2013-06-14,3.771
12,2013-06-21,3.766
12,2013-06-28,3.781
12,2013-07-05,3.753
12,2013-07-12,3.737
12,2013-07-19,3.823
12,2013-07-26,3.865
13,2010-02-05,2.666
13,2010-02-12,2.671
13,2010-02-19,2.654
13,2010-02-26,2.667
13,2010-03-05,2.681
13,2010-03-12,2.733
13,2010-03-19,2.782
13,2010-03-26,2.819
13,2010-04-02,2.842
13,2010-04-09,2.877
13,2010-04-16,2.915
13,2010-04-23,2.936
13,2010-04-30,2.941
13,2010-05-07,2.948
13,2010-05-14,2.962
13,2010-05-21,2.95
13,2010-05-28,2.908
13,2010-06-04,2.871
13,2010-06-11,2.841
13,2010-06-18,2.819
13,2010-06-25,2.82
13,2010-07-02,2.814
13,2010-07-09,2.802
13,2010-07-16,2.791
13,2010-07-23,2.797
13,2010-07-30,2.797
13,2010-08-06,2.802
13,2010-08-13,2.837
13,2010-08-20,2.85
13,2010-08-27,2.854
13,2010-09-03,2.868
13,2010-09-10,2.87
13,2010-09-17,2.875
13,2010-09-24,2.872
13,2010-10-01,2.853
13,2010-10-08,2.841
13,2010-10-15,2.845
13,2010-10-22,2.849
13,2010-10-29,2.841
13,2010-11-05,2.831
13,2010-11-12,2.831
13,2010-11-19,2.842
13,2010-11-26,2.83
13,2010-12-03,2.812
13,2010-12-10,2.817
13,2010-12-17,2.842
13,2010-12-24,2.846
13,2010-12-31,2.868
13,2011-01-07,2.891
13,2011-01-14,2.903
13,2011-01-21,2.934
13,2011-01-28,2.96
13,2011-02-04,2.974
13,2011-02-11,3.034
13,2011-02-18,3.062
13,2011-02-25,3.12
13,2011-03-04,3.23
13,2011-03-11,3.346
13,2011-03-18,3.407
13,2011-03-25,3.435
13,2011-04-01,3.487
13,2011-04-08,3.547
13,2011-04-15,3.616
13,2011-04-22,3.655
13,2011-04-29,3.683
13,2011-05-06,3.744
13,2011-05-13,3.77
13,2011-05-20,3.802
13,2011-05-27,3.778
13,2011-06-03,3.752
13,2011-06-10,3.732
13,2011-06-17,3.704
13,2011-06-24,3.668
13,2011-07-01,3.613
13,2011-07-08,3.563
13,2011-07-15,3.553
13,2011-07-22,3.563
13,2011-07-29,3.574
13,2011-08-05,3.595
13,2011-08-12,3.606
13,2011-08-19,3.578
13,2011-08-26,3.57
13,2011-09-02,3.58
13,2011-09-09,3.619
13,2011-09-16,3.641
13,2011-09-23,3.648
13,2011-09-30,3.623
13,2011-10-07,3.592
13,2011-10-14,3.567
13,2011-10-21,3.579
13,2011-10-28,3.567
13,2011-11-04,3.538
13,2011-11-11,3.513
13,2011-11-18,3.489
13,2011-11-25,3.445
13,2011-12-02,3.389
13,2011-12-09,3.341
13,2011-12-16,3.282
13,2011-12-23,3.186
13,2011-12-30,3.119
13,2012-01-06,3.08
13,2012-01-13,3.056
13,2012-01-20,3.047
13,2012-01-27,3.058
13,2012-02-03,3.077
13,2012-02-10,3.116
13,2012-02-17,3.119
13,2012-02-24,3.145
13,2012-03-02,3.242
13,2012-03-09,3.38
13,2012-03-16,3.529
13,2012-03-23,3.671
13,2012-03-30,3.734
13,2012-04-06,3.793
13,2012-04-13,3.833
13,2012-04-20,3.845
13,2012-04-27,3.842
13,2012-05-04,3.831
13,2012-05-11,3.809
13,2012-05-18,3.808
13,2012-05-25,3.801
13,2012-06-01,3.788
13,2012-06-08,3.776
13,2012-06-15,3.756
13,2012-06-22,3.737
13,2012-06-29,3.681
13,2012-07-06,3.63
13,2012-07-13,3.595
13,2012-07-20,3.556
13,2012-07-27,3.537
13,2012-08-03,3.512
13,2012-08-10,3.509
13,2012-08-17,3.545
13,2012-08-24,3.582
13,2012-08-31,3.624
13,2012-09-07,3.689
13,2012-09-14,3.749
13,2012-09-21,3.821
13,2012-09-28,3.821
13,2012-10-05,3.815
13,2012-10-12,3.797
13,2012-10-19,3.781
13,2012-10-26,3.755
13,2012-11-02,3.702
13,2012-11-09,3.663
13,2012-11-16,3.612
13,2012-11-23,3.562
13,2012-11-30,3.524
13,2012-12-07,3.456
13,2012-12-14,3.379
13,2012-12-21,3.263
13,2012-12-28,3.147
13,2013-01-04,3.066
13,2013-01-11,2.982
13,2013-01-18,2.914
13,2013-01-25,2.927
13,2013-02-01,3.029
13,2013-02-08,3.192
13,2013-02-15,3.323
13,2013-02-22,3.459
13,2013-03-01,3.521
13,2013-03-08,3.526
13,2013-03-15,3.518
13,2013-03-22,3.518
13,2013-03-29,3.518
13,2013-04-05,3.547
13,2013-04-12,3.576
13,2013-04-19,3.559
13,2013-04-26,3.541
13,2013-05-03,3.535
13,2013-05-10,3.543
13,2013-05-17,3.609
13,2013-05-24,3.72
13,2013-05-31,3.773
13,2013-06-07,3.779
13,2013-06-14,3.771
13,2013-06-21,3.74
13,2013-06-28,3.726
13,2013-07-05,3.696
13,2013-07-12,3.666
13,2013-07-19,3.665
13,2013-07-26,3.669
14,2010-02-05,2.784
14,2010-02-12,2.773
14,2010-02-19,2.745
14,2010-02-26,2.754
14,2010-03-05,2.777
14,2010-03-12,2.818
14,2010-03-19,2.844
14,2010-03-26,2.854
14,2010-04-02,2.85
14,2010-04-09,2.869
14,2010-04-16,2.899
14,2010-04-23,2.902
14,2010-04-30,2.921
14,2010-05-07,2.966
14,2010-05-14,2.982
14,2010-05-21,2.958
14,2010-05-28,2.899
14,2010-06-04,2.847
14,2010-06-11,2.809
14,2010-06-18,2.78
14,2010-06-25,2.808
14,2010-07-02,2.815
14,2010-07-09,2.793
14,2010-07-16,2.783
14,2010-07-23,2.771
14,2010-07-30,2.781
14,2010-08-06,2.784
14,2010-08-13,2.805
14,2010-08-20,2.779
14,2010-08-27,2.755
14,2010-09-03,2.715
14,2010-09-10,2.699
14,2010-09-17,2.706
14,2010-09-24,2.713
14,2010-10-01,2.707
14,2010-10-08,2.764
14,2010-10-15,2.868
14,2010-10-22,2.917
14,2010-10-29,2.921
14,2010-11-05,2.917
14,2010-11-12,2.931
14,2010-11-19,3
14,2010-11-26,3.039
14,2010-12-03,3.046
14,2010-12-10,3.109
14,2010-12-17,3.14
14,2010-12-24,3.141
14,2010-12-31,3.179
14,2011-01-07,3.193
14,2011-01-14,3.205
14,2011-01-21,3.229
14,2011-01-28,3.237
14,2011-02-04,3.231
14,2011-02-11,3.239
14,2011-02-18,3.245
14,2011-02-25,3.274
14,2011-03-04,3.433
14,2011-03-11,3.582
14,2011-03-18,3.631
14,2011-03-25,3.625
14,2011-04-01,3.638
14,2011-04-08,3.72
14,2011-04-15,3.821
14,2011-04-22,3.892
14,2011-04-29,3.962
14,2011-05-06,4.046
14,2011-05-13,4.066
14,2011-05-20,4.062
14,2011-05-27,3.985
14,2011-06-03,3.922
14,2011-06-10,3.881
14,2011-06-17,3.842
14,2011-06-24,3.804
14,2011-07-01,3.748
14,2011-07-08,3.711
14,2011-07-15,3.76
14,2011-07-22,3.811
14,2011-07-29,3.829
14,2011-08-05,3.842
14,2011-08-12,3.812
14,2011-08-19,3.747
14,2011-08-26,3.704
14,2011-09-02,3.703
14,2011-09-09,3.738
14,2011-09-16,3.742
14,2011-09-23,3.711
14,2011-09-30,3.645
14,2011-10-07,3.583
14,2011-10-14,3.541
14,2011-10-21,3.57
14,2011-10-28,3.569
14,2011-11-04,3.551
14,2011-11-11,3.53
14,2011-11-18,3.53
14,2011-11-25,3.492
14,2011-12-02,3.452
14,2011-12-09,3.415
14,2011-12-16,3.413
14,2011-12-23,3.389
14,2011-12-30,3.389
14,2012-01-06,3.422
14,2012-01-13,3.513
14,2012-01-20,3.533
14,2012-01-27,3.567
14,2012-02-03,3.617
14,2012-02-10,3.64
14,2012-02-17,3.695
14,2012-02-24,3.739
14,2012-03-02,3.816
14,2012-03-09,3.848
14,2012-03-16,3.862
14,2012-03-23,3.9
14,2012-03-30,3.953
14,2012-04-06,3.996
14,2012-04-13,4.044
14,2012-04-20,4.027
14,2012-04-27,4.004
14,2012-05-04,3.951
14,2012-05-11,3.889
14,2012-05-18,3.848
14,2012-05-25,3.798
14,2012-06-01,3.742
14,2012-06-08,3.689
14,2012-06-15,3.62
14,2012-06-22,3.564
14,2012-06-29,3.506
14,2012-07-06,3.475
14,2012-07-13,3.523
14,2012-07-20,3.567
14,2012-07-27,3.647
14,2012-08-03,3.654
14,2012-08-10,3.722
14,2012-08-17,3.807
14,2012-08-24,3.834
14,2012-08-31,3.867
14,2012-09-07,3.911
14,2012-09-14,3.948
14,2012-09-21,4.038
14,2012-09-28,3.997
14,2012-10-05,3.985
14,2012-10-12,4
14,2012-10-19,3.969
14,2012-10-26,3.882
14,2012-11-02,3.787
14,2012-11-09,3.771
14,2012-11-16,3.75
14,2012-11-23,3.748
14,2012-11-30,3.729
14,2012-12-07,3.688
14,2012-12-14,3.637
14,2012-12-21,3.577
14,2012-12-28,3.563
14,2013-01-04,3.592
14,2013-01-11,3.611
14,2013-01-18,3.605
14,2013-01-25,3.583
14,2013-02-01,3.615
14,2013-02-08,3.753
14,2013-02-15,3.814
14,2013-02-22,3.859
14,2013-03-01,3.89
14,2013-03-08,3.86
14,2013-03-15,3.834
14,2013-03-22,3.8
14,2013-03-29,3.784
14,2013-04-05,3.763
14,2013-04-12,3.724
14,2013-04-19,3.676
14,2013-04-26,3.615
14,2013-05-03,3.592
14,2013-05-10,3.583
14,2013-05-17,3.614
14,2013-05-24,3.627
14,2013-05-31,3.646
14,2013-06-07,3.633
14,2013-06-14,3.632
14,2013-06-21,3.626
14,2013-06-28,3.639
14,2013-07-05,3.614
14,2013-07-12,3.614
14,2013-07-19,3.737
14,2013-07-26,3.804
15,2010-02-05,2.954
15,2010-02-12,2.94
15,2010-02-19,2.909
15,2010-02-26,2.91
15,2010-03-05,2.919
15,2010-03-12,2.938
15,2010-03-19,2.96
15,2010-03-26,2.963
15,2010-04-02,2.957
15,2010-04-09,2.992
15,2010-04-16,3.01
15,2010-04-23,3.021
15,2010-04-30,3.042
15,2010-05-07,3.095
15,2010-05-14,3.112
15,2010-05-21,3.096
15,2010-05-28,3.046
15,2010-06-04,3.006
15,2010-06-11,2.972
15,2010-06-18,2.942
15,2010-06-25,2.958
15,2010-07-02,2.958
15,2010-07-09,2.94
15,2010-07-16,2.933
15,2010-07-23,2.924
15,2010-07-30,2.932
15,2010-08-06,2.942
15,2010-08-13,2.923
15,2010-08-20,2.913
15,2010-08-27,2.885
15,2010-09-03,2.86
15,2010-09-10,2.837
15,2010-09-17,2.846
15,2010-09-24,2.837
15,2010-10-01,2.84
15,2010-10-08,2.903
15,2010-10-15,2.999
15,2010-10-22,3.049
15,2010-10-29,3.055
15,2010-11-05,3.049
15,2010-11-12,3.065
15,2010-11-19,3.138
15,2010-11-26,3.186
15,2010-12-03,3.2
15,2010-12-10,3.255
15,2010-12-17,3.301
15,2010-12-24,3.309
15,2010-12-31,3.336
15,2011-01-07,3.351
15,2011-01-14,3.367
15,2011-01-21,3.391
15,2011-01-28,3.402
15,2011-02-04,3.4
15,2011-02-11,3.416
15,2011-02-18,3.42
15,2011-02-25,3.452
15,2011-03-04,3.605
15,2011-03-11,3.752
15,2011-03-18,3.796
15,2011-03-25,3.789
15,2011-04-01,3.811
15,2011-04-08,3.895
15,2011-04-15,3.981
15,2011-04-22,4.061
15,2011-04-29,4.117
15,2011-05-06,4.192
15,2011-05-13,4.211
15,2011-05-20,4.202
15,2011-05-27,4.134
15,2011-06-03,4.069
15,2011-06-10,4.025
15,2011-06-17,3.989
15,2011-06-24,3.964
15,2011-07-01,3.916
15,2011-07-08,3.886
15,2011-07-15,3.915
15,2011-07-22,3.972
15,2011-07-29,4.004
15,2011-08-05,4.02
15,2011-08-12,3.995
15,2011-08-19,3.942
15,2011-08-26,3.906
15,2011-09-02,3.879
15,2011-09-09,3.93
15,2011-09-16,3.937
15,2011-09-23,3.899
15,2011-09-30,3.858
15,2011-10-07,3.775
15,2011-10-14,3.744
15,2011-10-21,3.757
15,2011-10-28,3.757
15,2011-11-04,3.738
15,2011-11-11,3.719
15,2011-11-18,3.717
15,2011-11-25,3.689
15,2011-12-02,3.666
15,2011-12-09,3.627
15,2011-12-16,3.611
15,2011-12-23,3.587
15,2011-12-30,3.566
15,2012-01-06,3.585
15,2012-01-13,3.666
15,2012-01-20,3.705
15,2012-01-27,3.737
15,2012-02-03,3.796
15,2012-02-10,3.826
15,2012-02-17,3.874
15,2012-02-24,3.917
15,2012-03-02,3.983
15,2012-03-09,4.021
15,2012-03-16,4.021
15,2012-03-23,4.054
15,2012-03-30,4.098
15,2012-04-06,4.143
15,2012-04-13,4.187
15,2012-04-20,4.17
15,2012-04-27,4.163
15,2012-05-04,4.124
15,2012-05-11,4.055
15,2012-05-18,4.029
15,2012-05-25,3.979
15,2012-06-01,3.915
15,2012-06-08,3.871
15,2012-06-15,3.786
15,2012-06-22,3.722
15,2012-06-29,3.667
15,2012-07-06,3.646
15,2012-07-13,3.689
15,2012-07-20,3.732
15,2012-07-27,3.82
15,2012-08-03,3.819
15,2012-08-10,3.863
15,2012-08-17,3.963
15,2012-08-24,3.997
15,2012-08-31,4.026
15,2012-09-07,4.076
15,2012-09-14,4.088
15,2012-09-21,4.203
15,2012-09-28,4.158
15,2012-10-05,4.151
15,2012-10-12,4.186
15,2012-10-19,4.153
15,2012-10-26,4.071
15,2012-11-02,3.97
15,2012-11-09,3.947
15,2012-11-16,3.942
15,2012-11-23,3.978
15,2012-11-30,3.966
15,2012-12-07,3.92
15,2012-12-14,3.869
15,2012-12-21,3.816
15,2012-12-28,3.785
15,2013-01-04,3.794
15,2013-01-11,3.802
15,2013-01-18,3.798
15,2013-01-25,3.78
15,2013-02-01,3.806
15,2013-02-08,3.945
15,2013-02-15,4.006
15,2013-02-22,4.045
15,2013-03-01,4.079
15,2013-03-08,4.045
15,2013-03-15,4.029
15,2013-03-22,3.999
15,2013-03-29,3.983
15,2013-04-05,3.954
15,2013-04-12,3.914
15,2013-04-19,3.876
15,2013-04-26,3.806
15,2013-05-03,3.775
15,2013-05-10,3.762
15,2013-05-17,3.79
15,2013-05-24,3.793
15,2013-05-31,3.808
15,2013-06-07,3.792
15,2013-06-14,3.795
15,2013-06-21,3.793
15,2013-06-28,3.8
15,2013-07-05,3.778
15,2013-07-12,3.791
15,2013-07-19,3.913
15,2013-07-26,3.951
16,2010-02-05,2.58
16,2010-02-12,2.572
16,2010-02-19,2.55
16,2010-02-26,2.586
16,2010-03-05,2.62
16,2010-03-12,2.684
16,2010-03-19,2.692
16,2010-03-26,2.717
16,2010-04-02,2.725
16,2010-04-09,2.75
16,2010-04-16,2.765
16,2010-04-23,2.776
16,2010-04-30,2.766
16,2010-05-07,2.771
16,2010-05-14,2.788
16,2010-05-21,2.776
16,2010-05-28,2.737
16,2010-06-04,2.7
16,2010-06-11,2.684
16,2010-06-18,2.674
16,2010-06-25,2.715
16,2010-07-02,2.728
16,2010-07-09,2.711
16,2010-07-16,2.699
16,2010-07-23,2.691
16,2010-07-30,2.69
16,2010-08-06,2.69
16,2010-08-13,2.723
16,2010-08-20,2.732
16,2010-08-27,2.731
16,2010-09-03,2.773
16,2010-09-10,2.78
16,2010-09-17,2.8
16,2010-09-24,2.793
16,2010-10-01,2.759
16,2010-10-08,2.745
16,2010-10-15,2.762
16,2010-10-22,2.762
16,2010-10-29,2.748
16,2010-11-05,2.729
16,2010-11-12,2.737
16,2010-11-19,2.758
16,2010-11-26,2.742
16,2010-12-03,2.712
16,2010-12-10,2.728
16,2010-12-17,2.778
16,2010-12-24,2.781
16,2010-12-31,2.829
16,2011-01-07,2.882
16,2011-01-14,2.911
16,2011-01-21,2.973
16,2011-01-28,3.008
16,2011-02-04,3.011
16,2011-02-11,3.037
16,2011-02-18,3.051
16,2011-02-25,3.101
16,2011-03-04,3.232
16,2011-03-11,3.372
16,2011-03-18,3.406
16,2011-03-25,3.414
16,2011-04-01,3.461
16,2011-04-08,3.532
16,2011-04-15,3.611
16,2011-04-22,3.636
16,2011-04-29,3.663
16,2011-05-06,3.735
16,2011-05-13,3.767
16,2011-05-20,3.828
16,2011-05-27,3.795
16,2011-06-03,3.763
16,2011-06-10,3.735
16,2011-06-17,3.697
16,2011-06-24,3.661
16,2011-07-01,3.597
16,2011-07-08,3.54
16,2011-07-15,3.532
16,2011-07-22,3.545
16,2011-07-29,3.547
16,2011-08-05,3.554
16,2011-08-12,3.542
16,2011-08-19,3.499
16,2011-08-26,3.485
16,2011-09-02,3.511
16,2011-09-09,3.566
16,2011-09-16,3.596
16,2011-09-23,3.581
16,2011-09-30,3.538
16,2011-10-07,3.498
16,2011-10-14,3.491
16,2011-10-21,3.548
16,2011-10-28,3.55
16,2011-11-04,3.527
16,2011-11-11,3.505
16,2011-11-18,3.479
16,2011-11-25,3.424
16,2011-12-02,3.378
16,2011-12-09,3.331
16,2011-12-16,3.266
16,2011-12-23,3.173
16,2011-12-30,3.119
16,2012-01-06,3.095
16,2012-01-13,3.077
16,2012-01-20,3.055
16,2012-01-27,3.038
16,2012-02-03,3.031
16,2012-02-10,3.103
16,2012-02-17,3.113
16,2012-02-24,3.129
16,2012-03-02,3.191
16,2012-03-09,3.286
16,2012-03-16,3.486
16,2012-03-23,3.664
16,2012-03-30,3.75
16,2012-04-06,3.854
16,2012-04-13,3.901
16,2012-04-20,3.936
16,2012-04-27,3.927
16,2012-05-04,3.903
16,2012-05-11,3.87
16,2012-05-18,3.837
16,2012-05-25,3.804
16,2012-06-01,3.764
16,2012-06-08,3.741
16,2012-06-15,3.723
16,2012-06-22,3.735
16,2012-06-29,3.693
16,2012-07-06,3.646
16,2012-07-13,3.613
16,2012-07-20,3.585
16,2012-07-27,3.57
16,2012-08-03,3.528
16,2012-08-10,3.509
16,2012-08-17,3.545
16,2012-08-24,3.558
16,2012-08-31,3.556
16,2012-09-07,3.596
16,2012-09-14,3.659
16,2012-09-21,3.765
16,2012-09-28,3.789
16,2012-10-05,3.779
16,2012-10-12,3.76
16,2012-10-19,3.75
16,2012-10-26,3.686
16,2012-11-02,3.604
16,2012-11-09,3.545
16,2012-11-16,3.479
16,2012-11-23,3.45
16,2012-11-30,3.436
16,2012-12-07,3.373
16,2012-12-14,3.303
16,2012-12-21,3.218
16,2012-12-28,3.108
16,2013-01-04,3.034
16,2013-01-11,2.957
16,2013-01-18,2.889
16,2013-01-25,2.872
16,2013-02-01,2.998
16,2013-02-08,3.214
16,2013-02-15,3.391
16,2013-02-22,3.563
16,2013-03-01,3.638
16,2013-03-08,3.624
16,2013-03-15,3.607
16,2013-03-22,3.609
16,2013-03-29,3.605
16,2013-04-05,3.633
16,2013-04-12,3.642
16,2013-04-19,3.603
16,2013-04-26,3.568
16,2013-05-03,3.573
16,2013-05-10,3.609
16,2013-05-17,3.703
16,2013-05-24,3.884
16,2013-05-31,3.87
16,2013-06-07,3.825
16,2013-06-14,3.797
16,2013-06-21,3.736
16,2013-06-28,3.691
16,2013-07-05,3.637
16,2013-07-12,3.583
16,2013-07-19,3.585
16,2013-07-26,3.582
17,2010-02-05,2.666
17,2010-02-12,2.671
17,2010-02-19,2.654
17,2010-02-26,2.667
17,2010-03-05,2.681
17,2010-03-12,2.733
17,2010-03-19,2.782
17,2010-03-26,2.819
17,2010-04-02,2.842
17,2010-04-09,2.877
17,2010-04-16,2.915
17,2010-04-23,2.936
17,2010-04-30,2.941
17,2010-05-07,2.948
17,2010-05-14,2.962
17,2010-05-21,2.95
17,2010-05-28,2.908
17,2010-06-04,2.871
17,2010-06-11,2.841
17,2010-06-18,2.819
17,2010-06-25,2.82
17,2010-07-02,2.814
17,2010-07-09,2.802
17,2010-07-16,2.791
17,2010-07-23,2.797
17,2010-07-30,2.797
17,2010-08-06,2.802
17,2010-08-13,2.837
17,2010-08-20,2.85
17,2010-08-27,2.854
17,2010-09-03,2.868
17,2010-09-10,2.87
17,2010-09-17,2.875
17,2010-09-24,2.872
17,2010-10-01,2.853
17,2010-10-08,2.841
17,2010-10-15,2.845
17,2010-10-22,2.849
17,2010-10-29,2.841
17,2010-11-05,2.831
17,2010-11-12,2.831
17,2010-11-19,2.842
17,2010-11-26,2.83
17,2010-12-03,2.812
17,2010-12-10,2.817
17,2010-12-17,2.842
17,2010-12-24,2.846
17,2010-12-31,2.868
17,2011-01-07,2.891
17,2011-01-14,2.903
17,2011-01-21,2.934
17,2011-01-28,2.96
17,2011-02-04,2.974
17,2011-02-11,3.034
17,2011-02-18,3.062
17,2011-02-25,3.12
17,2011-03-04,3.23
17,2011-03-11,3.346
17,2011-03-18,3.407
17,2011-03-25,3.435
17,2011-04-01,3.487
17,2011-04-08,3.547
17,2011-04-15,3.616
17,2011-04-22,3.655
17,2011-04-29,3.683
17,2011-05-06,3.744
17,2011-05-13,3.77
17,2011-05-20,3.802
17,2011-05-27,3.778
17,2011-06-03,3.752
17,2011-06-10,3.732
17,2011-06-17,3.704
17,2011-06-24,3.668
17,2011-07-01,3.613
17,2011-07-08,3.563
17,2011-07-15,3.553
17,2011-07-22,3.563
17,2011-07-29,3.574
17,2011-08-05,3.595
17,2011-08-12,3.606
17,2011-08-19,3.578
17,2011-08-26,3.57
17,2011-09-02,3.58
17,2011-09-09,3.619
17,2011-09-16,3.641
17,2011-09-23,3.648
17,2011-09-30,3.623
17,2011-10-07,3.592
17,2011-10-14,3.567
17,2011-10-21,3.579
17,2011-10-28,3.567
17,2011-11-04,3.538
17,2011-11-11,3.513
17,2011-11-18,3.489
17,2011-11-25,3.445
17,2011-12-02,3.389
17,2011-12-09,3.341
17,2011-12-16,3.282
17,2011-12-23,3.186
17,2011-12-30,3.119
17,2012-01-06,3.08
17,2012-01-13,3.056
17,2012-01-20,3.047
17,2012-01-27,3.058
17,2012-02-03,3.077
17,2012-02-10,3.116
17,2012-02-17,3.119
17,2012-02-24,3.145
17,2012-03-02,3.242
17,2012-03-09,3.38
17,2012-03-16,3.529
17,2012-03-23,3.671
17,2012-03-30,3.734
17,2012-04-06,3.793
17,2012-04-13,3.833
17,2012-04-20,3.845
17,2012-04-27,3.842
17,2012-05-04,3.831
17,2012-05-11,3.809
17,2012-05-18,3.808
17,2012-05-25,3.801
17,2012-06-01,3.788
17,2012-06-08,3.776
17,2012-06-15,3.756
17,2012-06-22,3.737
17,2012-06-29,3.681
17,2012-07-06,3.63
17,2012-07-13,3.595
17,2012-07-20,3.556
17,2012-07-27,3.537
17,2012-08-03,3.512
17,2012-08-10,3.509
17,2012-08-17,3.545
17,2012-08-24,3.582
17,2012-08-31,3.624
17,2012-09-07,3.689
17,2012-09-14,3.749
17,2012-09-21,3.821
17,2012-09-28,3.821
17,2012-10-05,3.815
17,2012-10-12,3.797
17,2012-10-19,3.781
17,2012-10-26,3.755
17,2012-11-02,3.702
17,2012-11-09,3.663
17,2012-11-16,3.612
17,2012-11-23,3.562
17,2012-11-30,3.524
17,2012-12-07,3.456
17,2012-12-14,3.379
17,2012-12-21,3.263
17,2012-12-28,3.147
17,2013-01-04,3.066
17,2013-01-11,2.982
17,2013-01-18,2.914
17,2013-01-25,2.927
17,2013-02-01,3.029
17,2013-02-08,3.192
17,2013-02-15,3.323
17,2013-02-22,3.459
17,2013-03-01,3.521
17,2013-03-08,3.526
17,2013-03-15,3.518
17,2013-03-22,3.518
17,2013-03-29,3.518
17,2013-04-05,3.547
17,2013-04-12,3.576
17,2013-04-19,3.559
17,2013-04-26,3.541
17,2013-05-03,3.535
17,2013-05-10,3.543
17,2013-05-17,3.609
17,2013-05-24,3.72
17,2013-05-31,3.773
17,2013-06-07,3.779
17,2013-06-14,3.771
17,2013-06-21,3.74
17,2013-06-28,3.726
17,2013-07-05,3.696
17,2013-07-12,3.666
17,2013-07-19,3.665
17,2013-07-26,3.669
18,2010-02-05,2.788
18,2010-02-12,2.771
18,2010-02-19,2.747
18,2010-02-26,2.753
18,2010-03-05,2.766
18,2010-03-12,2.805
18,2010-03-19,2.834
18,2010-03-26,2.831
18,2010-04-02,2.826
18,2010-04-09,2.849
18,2010-04-16,2.885
18,2010-04-23,2.895
18,2010-04-30,2.935
18,2010-05-07,2.981
18,2010-05-14,2.983
18,2010-05-21,2.961
18,2010-05-28,2.906
18,2010-06-04,2.857
18,2010-06-11,2.83
18,2010-06-18,2.805
18,2010-06-25,2.81
18,2010-07-02,2.815
18,2010-07-09,2.806
18,2010-07-16,2.796
18,2010-07-23,2.784
18,2010-07-30,2.792
18,2010-08-06,2.792
18,2010-08-13,2.81
18,2010-08-20,2.796
18,2010-08-27,2.77
18,2010-09-03,2.735
18,2010-09-10,2.717
18,2010-09-17,2.716
18,2010-09-24,2.718
18,2010-10-01,2.717
18,2010-10-08,2.776
18,2010-10-15,2.878
18,2010-10-22,2.919
18,2010-10-29,2.938
18,2010-11-05,2.938
18,2010-11-12,2.961
18,2010-11-19,3.03
18,2010-11-26,3.07
18,2010-12-03,3.065
18,2010-12-10,3.132
18,2010-12-17,3.139
18,2010-12-24,3.15
18,2010-12-31,3.177
18,2011-01-07,3.193
18,2011-01-14,3.215
18,2011-01-21,3.232
18,2011-01-28,3.243
18,2011-02-04,3.24
18,2011-02-11,3.255
18,2011-02-18,3.263
18,2011-02-25,3.281
18,2011-03-04,3.437
18,2011-03-11,3.6
18,2011-03-18,3.634
18,2011-03-25,3.624
18,2011-04-01,3.638
18,2011-04-08,3.72
18,2011-04-15,3.823
18,2011-04-22,3.919
18,2011-04-29,3.988
18,2011-05-06,4.078
18,2011-05-13,4.095
18,2011-05-20,4.101
18,2011-05-27,4.034
18,2011-06-03,3.973
18,2011-06-10,3.924
18,2011-06-17,3.873
18,2011-06-24,3.851
18,2011-07-01,3.815
18,2011-07-08,3.784
18,2011-07-15,3.827
18,2011-07-22,3.882
18,2011-07-29,3.898
18,2011-08-05,3.903
18,2011-08-12,3.88
18,2011-08-19,3.82
18,2011-08-26,3.796
18,2011-09-02,3.784
18,2011-09-09,3.809
18,2011-09-16,3.809
18,2011-09-23,3.758
18,2011-09-30,3.684
18,2011-10-07,3.633
18,2011-10-14,3.583
18,2011-10-21,3.618
18,2011-10-28,3.604
18,2011-11-04,3.586
18,2011-11-11,3.57
18,2011-11-18,3.571
18,2011-11-25,3.536
18,2011-12-02,3.501
18,2011-12-09,3.47
18,2011-12-16,3.445
18,2011-12-23,3.413
18,2011-12-30,3.402
18,2012-01-06,3.439
18,2012-01-13,3.523
18,2012-01-20,3.542
18,2012-01-27,3.568
18,2012-02-03,3.633
18,2012-02-10,3.655
18,2012-02-17,3.703
18,2012-02-24,3.751
18,2012-03-02,3.827
18,2012-03-09,3.876
18,2012-03-16,3.867
18,2012-03-23,3.889
18,2012-03-30,3.921
18,2012-04-06,3.957
18,2012-04-13,4.025
18,2012-04-20,4.046
18,2012-04-27,4.023
18,2012-05-04,3.991
18,2012-05-11,3.947
18,2012-05-18,3.899
18,2012-05-25,3.85
18,2012-06-01,3.798
18,2012-06-08,3.746
18,2012-06-15,3.683
18,2012-06-22,3.629
18,2012-06-29,3.577
18,2012-07-06,3.538
18,2012-07-13,3.561
18,2012-07-20,3.61
18,2012-07-27,3.701
18,2012-08-03,3.698
